WE(1).Potential (V)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)
0.541107177734375	7.7056884765625E-06	7.6690673828125E-06	7.232666015625E-06	6.75048828125E-06	6.23779296875E-06	5.6732177734375E-06	5.0567626953125E-06	4.35333251953125E-06	3.5296630859375E-06	2.464599609375E-06	1.7144775390625E-06	1.3031005859375E-06	1.04583740234375E-06	7.36083984375E-07
0.538665771484375	7.6629638671875E-06	7.6263427734375E-06	7.18994140625E-06	6.7169189453125E-06	6.2042236328125E-06	5.645751953125E-06	5.0323486328125E-06	4.33319091796875E-06	3.51287841796875E-06	2.45391845703125E-06	1.7071533203125E-06	1.297607421875E-06	1.041259765625E-06	7.330322265625E-07
0.53619384765625	7.6263427734375E-06	7.586669921875E-06	7.1533203125E-06	6.6802978515625E-06	6.170654296875E-06	5.6182861328125E-06	5.0079345703125E-06	4.31182861328125E-06	3.49578857421875E-06	2.44354248046875E-06	1.70013427734375E-06	1.2921142578125E-06	1.0369873046875E-06	7.2998046875E-07
0.5338134765625	7.58056640625E-06	7.550048828125E-06	7.11669921875E-06	6.6436767578125E-06	6.14013671875E-06	5.5908203125E-06	4.98077392578125E-06	4.2926025390625E-06	3.4814453125E-06	2.4322509765625E-06	1.69281005859375E-06	1.28692626953125E-06	1.03271484375E-06	7.2723388671875E-07
0.531341552734375	7.5408935546875E-06	7.5103759765625E-06	7.080078125E-06	6.610107421875E-06	6.1126708984375E-06	5.5633544921875E-06	4.95574951171875E-06	4.2724609375E-06	3.46466064453125E-06	2.421875E-06	1.68548583984375E-06	1.28143310546875E-06	1.0284423828125E-06	7.2418212890625E-07
0.528900146484375	7.501220703125E-06	7.4737548828125E-06	7.0404052734375E-06	6.57958984375E-06	6.0821533203125E-06	5.535888671875E-06	4.93255615234375E-06	4.2529296875E-06	3.44970703125E-06	2.4114990234375E-06	1.6790771484375E-06	1.2762451171875E-06	1.024169921875E-06	7.21435546875E-07
0.5264892578125	7.4615478515625E-06	7.4310302734375E-06	7.0068359375E-06	6.5460205078125E-06	6.0516357421875E-06	5.511474609375E-06	4.90875244140625E-06	4.23309326171875E-06	3.43505859375E-06	2.40203857421875E-06	1.67144775390625E-06	1.27105712890625E-06	1.02020263671875E-06	7.183837890625E-07
0.52398681640625	7.4249267578125E-06	7.391357421875E-06	6.9732666015625E-06	6.5155029296875E-06	6.0211181640625E-06	5.48095703125E-06	4.88555908203125E-06	4.2138671875E-06	3.419189453125E-06	2.391357421875E-06	1.66534423828125E-06	1.26617431640625E-06	1.01593017578125E-06	7.1563720703125E-07
0.521636962890625	7.38525390625E-06	7.354736328125E-06	6.9366455078125E-06	6.48193359375E-06	5.9906005859375E-06	5.45654296875E-06	4.8638916015625E-06	4.19586181640625E-06	3.40423583984375E-06	2.38067626953125E-06	1.65802001953125E-06	1.260986328125E-06	1.011962890625E-06	7.12890625E-07
0.519134521484375	7.342529296875E-06	7.318115234375E-06	6.903076171875E-06	6.451416015625E-06	5.963134765625E-06	5.43212890625E-06	4.84161376953125E-06	4.17572021484375E-06	3.388671875E-06	2.3712158203125E-06	1.651611328125E-06	1.25579833984375E-06	1.00799560546875E-06	7.1014404296875E-07
0.5167236328125	7.3089599609375E-06	7.2845458984375E-06	6.87255859375E-06	6.4178466796875E-06	5.9356689453125E-06	5.40771484375E-06	4.8193359375E-06	4.15771484375E-06	3.3740234375E-06	2.3614501953125E-06	1.64459228515625E-06	1.2506103515625E-06	1.00372314453125E-06	7.073974609375E-07
0.514312744140625	7.2723388671875E-06	7.244873046875E-06	6.8328857421875E-06	6.3873291015625E-06	5.9051513671875E-06	5.3802490234375E-06	4.79736328125E-06	4.1375732421875E-06	3.36029052734375E-06	2.352294921875E-06	1.63818359375E-06	1.2457275390625E-06	9.99755859375E-07	7.0465087890625E-07
0.5118408203125	7.23876953125E-06	7.2113037109375E-06	6.8023681640625E-06	6.35986328125E-06	5.877685546875E-06	5.3558349609375E-06	4.77508544921875E-06	4.11956787109375E-06	3.34564208984375E-06	2.34161376953125E-06	1.63177490234375E-06	1.24053955078125E-06	9.9578857421875E-07	7.01904296875E-07
0.509368896484375	7.196044921875E-06	7.171630859375E-06	6.7718505859375E-06	6.3262939453125E-06	5.84716796875E-06	5.3314208984375E-06	4.75341796875E-06	4.10186767578125E-06	3.33099365234375E-06	2.3321533203125E-06	1.62506103515625E-06	1.23565673828125E-06	9.9212646484375E-07	6.9915771484375E-07
0.5069580078125	7.159423828125E-06	7.1380615234375E-06	6.73828125E-06	6.292724609375E-06	5.82275390625E-06	5.3070068359375E-06	4.7308349609375E-06	4.083251953125E-06	3.3160400390625E-06	2.3223876953125E-06	1.61895751953125E-06	1.23077392578125E-06	9.881591796875E-07	6.964111328125E-07
0.504547119140625	7.122802734375E-06	7.1014404296875E-06	6.70166015625E-06	6.268310546875E-06	5.792236328125E-06	5.2825927734375E-06	4.7100830078125E-06	4.06585693359375E-06	3.302001953125E-06	2.31353759765625E-06	1.6119384765625E-06	1.2261962890625E-06	9.8419189453125E-07	6.939697265625E-07
0.50213623046875	7.0831298828125E-06	7.06787109375E-06	6.671142578125E-06	6.2347412109375E-06	5.767822265625E-06	5.2581787109375E-06	4.6893310546875E-06	4.0472412109375E-06	3.28887939453125E-06	2.3040771484375E-06	1.60614013671875E-06	1.2213134765625E-06	9.82666015625E-07	6.9122314453125E-07
0.499664306640625	7.0526123046875E-06	7.03125E-06	6.6375732421875E-06	6.207275390625E-06	5.7373046875E-06	5.2337646484375E-06	4.66583251953125E-06	4.029541015625E-06	3.27423095703125E-06	2.29400634765625E-06	1.59942626953125E-06	1.2164306640625E-06	9.7900390625E-07	6.884765625E-07
0.497222900390625	7.012939453125E-06	6.9976806640625E-06	6.6070556640625E-06	6.1767578125E-06	5.712890625E-06	5.2093505859375E-06	4.64599609375E-06	4.012451171875E-06	3.260498046875E-06	2.28485107421875E-06	1.593017578125E-06	1.2115478515625E-06	9.7503662109375E-07	6.8572998046875E-07
0.49481201171875	6.976318359375E-06	6.964111328125E-06	6.5704345703125E-06	6.146240234375E-06	5.6854248046875E-06	5.181884765625E-06	4.62554931640625E-06	3.994140625E-06	3.2464599609375E-06	2.27569580078125E-06	1.58660888671875E-06	1.20697021484375E-06	9.710693359375E-07	6.8328857421875E-07
0.49237060546875	6.9427490234375E-06	6.927490234375E-06	6.5399169921875E-06	6.11572265625E-06	5.657958984375E-06	5.1605224609375E-06	4.6026611328125E-06	3.97705078125E-06	3.231201171875E-06	2.26654052734375E-06	1.5802001953125E-06	1.20208740234375E-06	9.674072265625E-07	6.805419921875E-07
0.489898681640625	6.9091796875E-06	6.890869140625E-06	6.50634765625E-06	6.085205078125E-06	5.6304931640625E-06	5.1361083984375E-06	4.58221435546875E-06	3.9569091796875E-06	3.21868896484375E-06	2.2564697265625E-06	1.5740966796875E-06	1.19720458984375E-06	9.6343994140625E-07	6.7779541015625E-07
0.487457275390625	6.8695068359375E-06	6.8603515625E-06	6.475830078125E-06	6.0546875E-06	5.6060791015625E-06	5.1116943359375E-06	4.56146240234375E-06	3.9398193359375E-06	3.20343017578125E-06	2.24700927734375E-06	1.5673828125E-06	1.19232177734375E-06	9.5977783203125E-07	6.7535400390625E-07
0.485015869140625	6.8359375E-06	6.82373046875E-06	6.4453125E-06	6.0272216796875E-06	5.57861328125E-06	5.0872802734375E-06	4.54010009765625E-06	3.9227294921875E-06	3.189697265625E-06	2.237548828125E-06	1.561279296875E-06	1.187744140625E-06	9.55810546875E-07	6.72607421875E-07
0.48260498046875	6.79931640625E-06	6.7901611328125E-06	6.40869140625E-06	5.9967041015625E-06	5.5511474609375E-06	5.0628662109375E-06	4.51934814453125E-06	3.90411376953125E-06	3.1756591796875E-06	2.22869873046875E-06	1.55426025390625E-06	1.182861328125E-06	9.521484375E-07	6.6986083984375E-07
0.48016357421875	6.7626953125E-06	6.756591796875E-06	6.378173828125E-06	5.9661865234375E-06	5.523681640625E-06	5.0384521484375E-06	4.49676513671875E-06	3.88702392578125E-06	3.16131591796875E-06	2.21893310546875E-06	1.5484619140625E-06	1.177978515625E-06	9.4818115234375E-07	6.6741943359375E-07
0.47772216796875	6.7230224609375E-06	6.7230224609375E-06	6.3446044921875E-06	5.938720703125E-06	5.4962158203125E-06	5.010986328125E-06	4.47662353515625E-06	3.86749267578125E-06	3.1475830078125E-06	2.2088623046875E-06	1.541748046875E-06	1.173095703125E-06	9.442138671875E-07	6.646728515625E-07
0.475341796875	6.6925048828125E-06	6.6864013671875E-06	6.31103515625E-06	5.908203125E-06	5.4656982421875E-06	4.98443603515625E-06	4.4537353515625E-06	3.848876953125E-06	3.13232421875E-06	2.19940185546875E-06	1.53533935546875E-06	1.168212890625E-06	9.4024658203125E-07	6.6192626953125E-07
0.472900390625	6.65283203125E-06	6.646728515625E-06	6.280517578125E-06	5.8746337890625E-06	5.438232421875E-06	4.9603271484375E-06	4.4317626953125E-06	3.8323974609375E-06	3.11798095703125E-06	2.18963623046875E-06	1.52862548828125E-06	1.16302490234375E-06	9.36279296875E-07	6.591796875E-07
0.470428466796875	6.6162109375E-06	6.610107421875E-06	6.2469482421875E-06	5.8441162109375E-06	5.4107666015625E-06	4.93621826171875E-06	4.4097900390625E-06	3.812255859375E-06	3.10333251953125E-06	2.18017578125E-06	1.52191162109375E-06	1.15814208984375E-06	9.320068359375E-07	6.5643310546875E-07
0.46795654296875	6.57958984375E-06	6.573486328125E-06	6.2103271484375E-06	5.8135986328125E-06	5.38330078125E-06	4.90814208984375E-06	4.385986328125E-06	3.7939453125E-06	3.08868408203125E-06	2.16949462890625E-06	1.51519775390625E-06	1.1529541015625E-06	9.2803955078125E-07	6.5338134765625E-07
0.46551513671875	6.536865234375E-06	6.536865234375E-06	6.1767578125E-06	5.780029296875E-06	5.352783203125E-06	4.8822021484375E-06	4.36431884765625E-06	3.7744140625E-06	3.07403564453125E-06	2.159423828125E-06	1.5081787109375E-06	1.14776611328125E-06	9.24072265625E-07	6.50634765625E-07
0.463104248046875	6.500244140625E-06	6.500244140625E-06	6.14013671875E-06	5.7464599609375E-06	5.322265625E-06	4.8577880859375E-06	4.34173583984375E-06	3.7554931640625E-06	3.057861328125E-06	2.1490478515625E-06	1.50146484375E-06	1.142578125E-06	9.197998046875E-07	6.4788818359375E-07
0.460662841796875	6.4605712890625E-06	6.4605712890625E-06	6.103515625E-06	5.712890625E-06	5.291748046875E-06	4.82940673828125E-06	4.31732177734375E-06	3.73504638671875E-06	3.0419921875E-06	2.13897705078125E-06	1.49383544921875E-06	1.1370849609375E-06	9.1522216796875E-07	6.4483642578125E-07
0.458221435546875	6.4178466796875E-06	6.4239501953125E-06	6.0699462890625E-06	5.682373046875E-06	5.26123046875E-06	4.8004150390625E-06	4.2938232421875E-06	3.7139892578125E-06	3.02703857421875E-06	2.1282958984375E-06	1.48712158203125E-06	1.131591796875E-06	9.1094970703125E-07	6.4178466796875E-07
0.455810546875	6.3812255859375E-06	6.3812255859375E-06	6.0302734375E-06	5.6488037109375E-06	5.230712890625E-06	4.77294921875E-06	4.26849365234375E-06	3.69415283203125E-06	3.00994873046875E-06	2.11669921875E-06	1.47918701171875E-06	1.12579345703125E-06	9.063720703125E-07	6.38427734375E-07
0.453338623046875	6.3385009765625E-06	6.341552734375E-06	5.9906005859375E-06	5.6121826171875E-06	5.2001953125E-06	4.74456787109375E-06	4.2437744140625E-06	3.67279052734375E-06	2.99407958984375E-06	2.10540771484375E-06	1.4715576171875E-06	1.12030029296875E-06	9.0179443359375E-07	6.353759765625E-07
0.450927734375	6.2957763671875E-06	6.298828125E-06	5.9539794921875E-06	5.572509765625E-06	5.1666259765625E-06	4.7149658203125E-06	4.21783447265625E-06	3.6517333984375E-06	2.97607421875E-06	2.09442138671875E-06	1.46392822265625E-06	1.11419677734375E-06	8.9691162109375E-07	6.3201904296875E-07
0.448455810546875	6.25E-06	6.256103515625E-06	5.914306640625E-06	5.5389404296875E-06	5.1300048828125E-06	4.6844482421875E-06	4.1912841796875E-06	3.62823486328125E-06	2.95745849609375E-06	2.08282470703125E-06	1.45538330078125E-06	1.10809326171875E-06	8.9202880859375E-07	6.2835693359375E-07
0.446044921875	6.201171875E-06	6.2103271484375E-06	5.8685302734375E-06	5.499267578125E-06	5.096435546875E-06	4.65362548828125E-06	4.16412353515625E-06	3.604736328125E-06	2.94036865234375E-06	2.06939697265625E-06	1.44744873046875E-06	1.1016845703125E-06	8.868408203125E-07	6.25E-07
0.443603515625	6.1553955078125E-06	6.16455078125E-06	5.828857421875E-06	5.4595947265625E-06	5.059814453125E-06	4.62005615234375E-06	4.1339111328125E-06	3.5809326171875E-06	2.92083740234375E-06	2.05657958984375E-06	1.43798828125E-06	1.094970703125E-06	8.8165283203125E-07	6.21337890625E-07
0.44122314453125	6.109619140625E-06	6.1187744140625E-06	5.7861328125E-06	5.419921875E-06	5.0201416015625E-06	4.58740234375E-06	4.10400390625E-06	3.55560302734375E-06	2.9010009765625E-06	2.04345703125E-06	1.429443359375E-06	1.08795166015625E-06	8.758544921875E-07	6.1737060546875E-07
0.438720703125	6.0577392578125E-06	6.06689453125E-06	5.7373046875E-06	5.377197265625E-06	4.98199462890625E-06	4.5513916015625E-06	4.07440185546875E-06	3.52996826171875E-06	2.88055419921875E-06	2.030029296875E-06	1.419677734375E-06	1.0809326171875E-06	8.7005615234375E-07	6.134033203125E-07
0.436279296875	6.005859375E-06	6.01806640625E-06	5.6915283203125E-06	5.3314208984375E-06	4.94049072265625E-06	4.5147705078125E-06	4.041748046875E-06	3.50189208984375E-06	2.85919189453125E-06	2.015380859375E-06	1.41021728515625E-06	1.07330322265625E-06	8.6395263671875E-07	6.09130859375E-07
0.43389892578125	5.950927734375E-06	5.9661865234375E-06	5.6396484375E-06	5.28564453125E-06	4.8992919921875E-06	4.4775390625E-06	4.00909423828125E-06	3.47442626953125E-06	2.83721923828125E-06	1.99981689453125E-06	1.3995361328125E-06	1.06536865234375E-06	8.5784912109375E-07	6.0455322265625E-07
0.431488037109375	5.8990478515625E-06	5.908203125E-06	5.5877685546875E-06	5.23681640625E-06	4.85504150390625E-06	4.4378662109375E-06	3.97491455078125E-06	3.4454345703125E-06	2.8125E-06	1.98394775390625E-06	1.3885498046875E-06	1.05712890625E-06	8.5113525390625E-07	5.999755859375E-07
0.428985595703125	5.8441162109375E-06	5.8502197265625E-06	5.535888671875E-06	5.18798828125E-06	4.808349609375E-06	4.3951416015625E-06	3.9373779296875E-06	3.41400146484375E-06	2.7880859375E-06	1.96746826171875E-06	1.37725830078125E-06	1.04827880859375E-06	8.4381103515625E-07	5.950927734375E-07
0.426544189453125	5.77392578125E-06	5.792236328125E-06	5.48095703125E-06	5.1361083984375E-06	4.76104736328125E-06	4.354248046875E-06	3.9007568359375E-06	3.38226318359375E-06	2.7630615234375E-06	1.95068359375E-06	1.36505126953125E-06	1.03912353515625E-06	8.3648681640625E-07	5.8990478515625E-07
0.424163818359375	5.7159423828125E-06	5.7281494140625E-06	5.419921875E-06	5.0811767578125E-06	4.708251953125E-06	4.30694580078125E-06	3.85955810546875E-06	3.3465576171875E-06	2.73529052734375E-06	1.93115234375E-06	1.3525390625E-06	1.02935791015625E-06	8.2855224609375E-07	5.8441162109375E-07
0.421661376953125	5.633544921875E-06	5.6640625E-06	5.35888671875E-06	5.023193359375E-06	4.65728759765625E-06	4.2608642578125E-06	3.81744384765625E-06	3.310546875E-06	2.7069091796875E-06	1.9110107421875E-06	1.3385009765625E-06	1.01898193359375E-06	8.203125E-07	5.7830810546875E-07
0.419219970703125	5.5694580078125E-06	5.5908203125E-06	5.291748046875E-06	4.95697021484375E-06	4.60174560546875E-06	4.208984375E-06	3.77166748046875E-06	3.27362060546875E-06	2.67578125E-06	1.88995361328125E-06	1.324462890625E-06	1.00799560546875E-06	8.1146240234375E-07	5.7220458984375E-07
0.41680908203125	5.4901123046875E-06	5.523681640625E-06	5.224609375E-06	4.8931884765625E-06	4.5404052734375E-06	4.1558837890625E-06	3.72406005859375E-06	3.23211669921875E-06	2.64312744140625E-06	1.868896484375E-06	1.30889892578125E-06	9.9609375E-07	8.0169677734375E-07	5.6549072265625E-07
0.414337158203125	5.4168701171875E-06	5.4443359375E-06	5.1544189453125E-06	4.82696533203125E-06	4.47906494140625E-06	4.09820556640625E-06	3.67401123046875E-06	3.189697265625E-06	2.61016845703125E-06	1.8450927734375E-06	1.29302978515625E-06	9.8358154296875E-07	7.916259765625E-07	5.584716796875E-07
0.41192626953125	5.328369140625E-06	5.3619384765625E-06	5.0750732421875E-06	4.7576904296875E-06	4.4134521484375E-06	4.03961181640625E-06	3.62060546875E-06	3.143310546875E-06	2.5726318359375E-06	1.8194580078125E-06	1.27532958984375E-06	9.7015380859375E-07	7.8094482421875E-07	5.5084228515625E-07
0.409515380859375	5.242919921875E-06	5.2764892578125E-06	4.98992919921875E-06	4.68048095703125E-06	4.34326171875E-06	3.9752197265625E-06	3.564453125E-06	3.095703125E-06	2.53448486328125E-06	1.7926025390625E-06	1.2567138671875E-06	9.55810546875E-07	7.6934814453125E-07	5.426025390625E-07
0.407073974609375	5.1483154296875E-06	5.18798828125E-06	4.9078369140625E-06	4.5989990234375E-06	4.26971435546875E-06	3.9080810546875E-06	3.5064697265625E-06	3.0450439453125E-06	2.49298095703125E-06	1.76422119140625E-06	1.23687744140625E-06	9.405517578125E-07	7.568359375E-07	5.340576171875E-07
0.40460205078125	5.047607421875E-06	5.0933837890625E-06	4.813232421875E-06	4.5172119140625E-06	4.190673828125E-06	3.836669921875E-06	3.441162109375E-06	2.989501953125E-06	2.44781494140625E-06	1.73431396484375E-06	1.2152099609375E-06	9.271240234375E-07	7.43408203125E-07	5.2459716796875E-07
0.40216064453125	4.93988037109375E-06	4.98748779296875E-06	4.7198486328125E-06	4.42535400390625E-06	4.1082763671875E-06	3.7628173828125E-06	3.3740234375E-06	2.93212890625E-06	2.40203857421875E-06	1.7010498046875E-06	1.192626953125E-06	9.0972900390625E-07	7.2906494140625E-07	5.145263671875E-07
0.399810791015625	4.83306884765625E-06	4.88037109375E-06	4.6160888671875E-06	4.33074951171875E-06	4.02099609375E-06	3.68072509765625E-06	3.30291748046875E-06	2.86895751953125E-06	2.3504638671875E-06	1.66534423828125E-06	1.1676025390625E-06	8.905029296875E-07	7.1380615234375E-07	5.035400390625E-07
0.39739990234375	4.71893310546875E-06	4.7662353515625E-06	4.51019287109375E-06	4.2315673828125E-06	3.92730712890625E-06	3.59527587890625E-06	3.22723388671875E-06	2.8033447265625E-06	2.29766845703125E-06	1.6278076171875E-06	1.14166259765625E-06	8.70361328125E-07	6.97021484375E-07	4.9163818359375E-07
0.394927978515625	4.59564208984375E-06	4.64569091796875E-06	4.398193359375E-06	4.12200927734375E-06	3.8287353515625E-06	3.5040283203125E-06	3.14453125E-06	2.73284912109375E-06	2.23968505859375E-06	1.58843994140625E-06	1.11297607421875E-06	8.48388671875E-07	6.793212890625E-07	4.7882080078125E-07
0.392547607421875	4.46533203125E-06	4.51904296875E-06	4.27703857421875E-06	4.01031494140625E-06	3.721923828125E-06	3.409423828125E-06	3.05694580078125E-06	2.65716552734375E-06	2.177734375E-06	1.54510498046875E-06	1.082763671875E-06	8.245849609375E-07	6.6009521484375E-07	4.6502685546875E-07
0.390106201171875	4.32525634765625E-06	4.38751220703125E-06	4.15008544921875E-06	3.8897705078125E-06	3.609619140625E-06	3.30535888671875E-06	2.96600341796875E-06	2.57781982421875E-06	2.11273193359375E-06	1.497802734375E-06	1.0498046875E-06	7.989501953125E-07	6.390380859375E-07	4.50286865234375E-07
0.38763427734375	4.1802978515625E-06	4.24407958984375E-06	4.01336669921875E-06	3.763427734375E-06	3.49334716796875E-06	3.19549560546875E-06	2.86712646484375E-06	2.49176025390625E-06	2.04132080078125E-06	1.44805908203125E-06	1.01470947265625E-06	7.71484375E-07	6.1676025390625E-07	4.344482421875E-07
0.385223388671875	4.0283203125E-06	4.0966796875E-06	3.87237548828125E-06	3.63037109375E-06	3.36883544921875E-06	3.08013916015625E-06	2.7630615234375E-06	2.401123046875E-06	1.9677734375E-06	1.395263671875E-06	9.7686767578125E-07	7.421875E-07	5.926513671875E-07	4.17327880859375E-07
0.38275146484375	3.86474609375E-06	3.93951416015625E-06	3.72314453125E-06	3.4881591796875E-06	3.23577880859375E-06	2.9595947265625E-06	2.652587890625E-06	2.30377197265625E-06	1.8878173828125E-06	1.3385009765625E-06	9.356689453125E-07	7.1044921875E-07	5.6671142578125E-07	3.98834228515625E-07
0.380340576171875	3.69537353515625E-06	3.76922607421875E-06	3.5626220703125E-06	3.3367919921875E-06	3.0938720703125E-06	2.82928466796875E-06	2.5341796875E-06	2.20062255859375E-06	1.8017578125E-06	1.27655029296875E-06	8.92333984375E-07	6.7626953125E-07	5.3863525390625E-07	3.78814697265625E-07
0.377899169921875	3.51837158203125E-06	3.59649658203125E-06	3.399658203125E-06	3.17901611328125E-06	2.9473876953125E-06	2.6904296875E-06	2.40997314453125E-06	2.09228515625E-06	1.71142578125E-06	1.21063232421875E-06	8.4503173828125E-07	6.396484375E-07	5.0872802734375E-07	3.57452392578125E-07
0.37554931640625	3.32763671875E-06	3.41278076171875E-06	3.223876953125E-06	3.0133056640625E-06	2.789306640625E-06	2.5457763671875E-06	2.279052734375E-06	1.9744873046875E-06	1.61376953125E-06	1.14013671875E-06	7.952880859375E-07	5.999755859375E-07	4.75799560546875E-07	3.341064453125E-07
0.37298583984375	3.12957763671875E-06	3.2208251953125E-06	3.03741455078125E-06	2.83660888671875E-06	2.62542724609375E-06	2.3919677734375E-06	2.138671875E-06	1.85150146484375E-06	1.5093994140625E-06	1.0662841796875E-06	7.440185546875E-07	5.572509765625E-07	4.40582275390625E-07	3.08929443359375E-07
0.37060546875	2.92572021484375E-06	3.0169677734375E-06	2.8436279296875E-06	2.6507568359375E-06	2.4493408203125E-06	2.23052978515625E-06	1.99005126953125E-06	1.7193603515625E-06	1.4013671875E-06	9.8602294921875E-07	6.8603515625E-07	5.11474609375E-07	4.03076171875E-07	2.81890869140625E-07
0.36810302734375	2.7044677734375E-06	2.80548095703125E-06	2.63885498046875E-06	2.45849609375E-06	2.26593017578125E-06	2.05963134765625E-06	1.83624267578125E-06	1.58172607421875E-06	1.2847900390625E-06	9.002685546875E-07	6.243896484375E-07	4.6270751953125E-07	3.63067626953125E-07	2.5335693359375E-07
0.36572265625	2.47650146484375E-06	2.58148193359375E-06	2.42523193359375E-06	2.254638671875E-06	2.07244873046875E-06	1.88018798828125E-06	1.67144775390625E-06	1.43585205078125E-06	1.16180419921875E-06	8.0902099609375E-07	5.5816650390625E-07	4.10400390625E-07	3.1988525390625E-07	2.22442626953125E-07
0.36328125	2.23724365234375E-06	2.34588623046875E-06	2.19940185546875E-06	2.041015625E-06	1.86920166015625E-06	1.69219970703125E-06	1.49688720703125E-06	1.2811279296875E-06	1.0302734375E-06	7.1258544921875E-07	4.87060546875E-07	3.54400634765625E-07	2.73712158203125E-07	1.89208984375E-07
0.360931396484375	1.98699951171875E-06	2.10418701171875E-06	1.9647216796875E-06	1.81549072265625E-06	1.6595458984375E-06	1.494140625E-06	1.3140869140625E-06	1.11907958984375E-06	8.917236328125E-07	6.1065673828125E-07	4.114990234375E-07	2.94464111328125E-07	2.24151611328125E-07	1.534423828125E-07
0.358367919921875	1.72821044921875E-06	1.8524169921875E-06	1.7236328125E-06	1.58599853515625E-06	1.43768310546875E-06	1.28631591796875E-06	1.12579345703125E-06	9.4696044921875E-07	7.4859619140625E-07	5.059814453125E-07	3.323974609375E-07	2.3126220703125E-07	1.71661376953125E-07	1.15631103515625E-07
0.35595703125	1.46026611328125E-06	1.5869140625E-06	1.46820068359375E-06	1.34124755859375E-06	1.2091064453125E-06	1.0699462890625E-06	9.246826171875E-07	7.684326171875E-07	5.94482421875E-07	3.90411376953125E-07	2.4676513671875E-07	1.63482666015625E-07	1.15478515625E-07	7.48291015625E-08
0.353546142578125	1.17889404296875E-06	1.3116455078125E-06	1.20208740234375E-06	1.08734130859375E-06	9.6649169921875E-07	8.447265625E-07	7.1533203125E-07	5.816650390625E-07	4.3328857421875E-07	2.68310546875E-07	1.56982421875E-07	9.1522216796875E-08	5.5877685546875E-08	3.1707763671875E-08
0.35107421875	8.8348388671875E-07	1.026611328125E-06	9.246826171875E-07	8.233642578125E-07	7.1746826171875E-07	6.0943603515625E-07	4.98046875E-07	3.8262939453125E-07	2.64434814453125E-07	1.4227294921875E-07	6.1553955078125E-08	1.527099609375E-08	-7.2906494140625E-09	-1.429443359375E-08
0.34869384765625	5.84716796875E-07	7.3516845703125E-07	6.4788818359375E-07	5.523681640625E-07	4.5965576171875E-07	3.6553955078125E-07	2.73834228515625E-07	1.8267822265625E-07	9.466552734375E-08	1.025390625E-08	-3.6590576171875E-08	-6.34765625E-08	-7.342529296875E-08	-6.207275390625E-08
0.346221923828125	2.72552490234375E-07	4.25750732421875E-07	3.5089111328125E-07	2.6983642578125E-07	1.9091796875E-07	1.1224365234375E-07	3.72314453125E-08	-2.8167724609375E-08	-8.8287353515625E-08	-1.30706787109375E-07	-1.417236328125E-07	-1.48101806640625E-07	-1.43524169921875E-07	-1.13037109375E-07
0.34381103515625	-4.7149658203125E-08	1.1328125E-07	4.93469238281249E-08	-2.20642089843751E-08	-8.58459472656251E-08	-1.48590087890625E-07	-1.98974609375E-07	-2.4761962890625E-07	-2.80303955078125E-07	-2.769775390625E-07	-2.52044677734375E-07	-2.36846923828125E-07	-2.17742919921875E-07	-1.67083740234375E-07
0.34136962890625	-3.80401611328125E-07	-2.11212158203125E-07	-2.64495849609375E-07	-3.223876953125E-07	-3.68927001953125E-07	-4.151611328125E-07	-4.5159912109375E-07	-4.74853515625E-07	-4.7821044921875E-07	-4.28802490234375E-07	-3.66790771484375E-07	-3.29315185546875E-07	-2.95074462890625E-07	-2.23602294921875E-07
0.339019775390625	-7.1044921875E-07	-5.364990234375E-07	-5.755615234375E-07	-6.2164306640625E-07	-6.585693359375E-07	-6.915283203125E-07	-7.073974609375E-07	-7.1044921875E-07	-6.7901611328125E-07	-5.8563232421875E-07	-4.87060546875E-07	-4.25689697265625E-07	-3.75274658203125E-07	-2.82318115234375E-07
0.33660888671875	-1.0577392578125E-06	-8.6883544921875E-07	-9.0240478515625E-07	-9.3780517578125E-07	-9.60693359375E-07	-9.7503662109375E-07	-9.747314453125E-07	-9.503173828125E-07	-8.917236328125E-07	-7.4981689453125E-07	-6.1065673828125E-07	-5.2642822265625E-07	-4.59686279296875E-07	-3.4381103515625E-07
0.334136962890625	-1.4154052734375E-06	-1.219482421875E-06	-1.241455078125E-06	-1.2615966796875E-06	-1.26983642578125E-06	-1.27044677734375E-06	-1.24847412109375E-06	-1.20147705078125E-06	-1.1083984375E-06	-9.1949462890625E-07	-7.403564453125E-07	-6.3079833984375E-07	-5.4718017578125E-07	-4.0789794921875E-07
0.331756591796875	-1.77459716796875E-06	-1.57257080078125E-06	-1.5850830078125E-06	-1.59332275390625E-06	-1.58935546875E-06	-1.56951904296875E-06	-1.531982421875E-06	-1.45782470703125E-06	-1.33453369140625E-06	-1.0943603515625E-06	-8.7310791015625E-07	-7.38525390625E-07	-6.378173828125E-07	-4.742431640625E-07
